Impact_ID,Incident_ID,Impact_Type,Downtime_Hours,Records_Compromised,Compliance_Breach, Estimated_Cost_USD 
418,13155,Financial,124.96,461231,TRUE," $7,69,105.36 "
419,22137,Reputational,44.11,822061,FALSE," $59,03,950.62 "
420,2186,Data Loss,14.22,647501,FALSE," $37,06,970.61 "
421,33936,System Downtime,181.61,192681,FALSE," $10,01,252.94 "
422,6279,Financial,9.71,111243,TRUE," $1,65,352.32 "
423,43424,Reputational,90.13,260367,FALSE," $2,66,426.21 "
424,27192,System Downtime,99.59,698144,FALSE," $25,28,413.79 "
425,47481,Financial,158.88,225135,FALSE," $3,41,611.94 "
426,49983,Data Loss,166.37,140581,FALSE," $4,97,875.61 "
427,10581,Reputational,145.39,719074,TRUE," $16,72,015.48 "
428,49029,Data Loss,200.92,595640,TRUE," $24,05,343.59 "
429,32030,Reputational,71.32,26387,FALSE," $1,44,027.01 "
430,45668,Reputational,195.9,533405,TRUE," $33,35,760.98 "
431,22543,Data Loss,89.24,669374,FALSE," $23,74,346.50 "
432,44732,System Downtime,94.88,198386,FALSE," $16,17,268.85 "
433,44759,Financial,90.53,233244,FALSE," $8,67,630.90 "
434,27562,System Downtime,11.26,495497,TRUE," $31,90,315.49 "
435,34482,Reputational,166.98,824834,FALSE," $33,67,040.10 "
436,49095,System Downtime,213.57,858034,TRUE," $47,69,459.16 "
437,16095,System Downtime,225.84,923099,FALSE," $49,89,073.04 "
438,28292,Financial,3.05,963340,FALSE," $6,57,130.55 "
439,41512,Reputational,3.93,325018,FALSE," $10,28,484.30 "
440,4145,Data Loss,127.52,194921,TRUE," $14,26,088.19 "
441,26321,System Downtime,149.85,322818,FALSE," $14,97,402.48 "
442,19392,Reputational,10.26,7801,FALSE," $71,248.27 "
443,10251,Financial,83.81,454767,FALSE," $27,19,151.22 "
444,4965,Reputational,194.7,756900,TRUE," $54,17,384.87 "
445,45872,System Downtime,135.5,885079,FALSE," $20,43,439.33 "
446,28726,Reputational,139.49,637506,TRUE," $29,46,066.01 "
447,1465,System Downtime,27.6,194505,FALSE," $9,87,287.44 "
448,4878,System Downtime,224.52,590353,FALSE," $16,36,926.34 "
449,30385,Financial,168.18,294916,FALSE," $16,21,513.31 "
450,27660,Data Loss,124.17,174383,FALSE," $8,86,341.85 "
451,34561,Data Loss,150.63,565198,FALSE," $41,07,687.67 "
452,39340,Reputational,59.55,508901,FALSE," $30,39,863.20 "
453,44995,System Downtime,151.19,985627,FALSE," $12,60,464.10 "
454,5535,Reputational,131.33,617703,TRUE," $18,26,942.84 "
455,27495,Data Loss,52.07,846966,FALSE," $34,80,426.27 "
456,38076,System Downtime,15.74,493532,FALSE," $29,74,458.98 "
457,25247,Financial,152.6,697242,FALSE," $4,80,421.97 "
458,3412,Financial,20.03,177505,TRUE," $5,86,068.68 "
459,22234,Financial,228.75,620331,FALSE," $25,71,744.16 "
460,10004,Data Loss,23.13,823942,FALSE," $15,26,418.75 "
461,47980,System Downtime,177.5,833456,TRUE," $53,14,700.27 "
462,31927,Reputational,116.5,50009,TRUE," $3,31,293.74 "
463,29523,Data Loss,179.54,93205,FALSE," $3,98,566.49 "
464,46366,Reputational,132.82,577652,TRUE," $4,08,779.96 "
465,27389,Reputational,17.07,147953,FALSE," $6,20,313.55 "
466,5409,Reputational,142.25,826491,TRUE," $57,91,892.95 "
467,37846,Financial,24.91,582654,FALSE," $23,88,751.36 "
468,13680,System Downtime,181.68,508147,FALSE," $15,38,226.04 "
469,14659,Financial,119.74,232997,FALSE," $9,80,366.35 "
470,8510,Financial,121.96,889422,TRUE," $37,99,165.77 "
471,20532,Data Loss,107.28,645570,FALSE," $18,62,214.78 "
472,37785,Data Loss,182.77,430805,FALSE," $27,03,494.14 "
473,12263,Reputational,54.32,312406,FALSE," $16,03,540.88 "
474,31347,Reputational,72.48,394453,FALSE," $13,65,530.91 "
475,44846,Data Loss,127.46,266485,FALSE," $3,94,380.90 "
476,27835,Data Loss,220.51,685869,TRUE," $38,29,499.05 "
477,3211,Data Loss,179.6,904616,FALSE," $21,66,072.29 "
478,27776,Reputational,129.04,707848,TRUE," $52,65,460.60 "
479,1060,Reputational,33.42,30795,TRUE," $1,33,919.45 "
480,40671,Data Loss,235.87,713068,FALSE," $50,33,432.96 "
481,39642,Data Loss,87.76,772252,FALSE," $43,99,509.59 "
482,44763,Reputational,224.03,926744,FALSE," $46,02,542.30 "
483,8303,Financial,58.13,114361,FALSE," $4,33,172.10 "
484,2178,Data Loss,61.66,103414,FALSE," $7,31,895.50 "
485,20570,Financial,124.59,696545,FALSE," $42,88,605.24 "
486,49275,Data Loss,178.8,341090,FALSE," $24,83,570.95 "
487,46163,Data Loss,111.85,554288,TRUE," $27,31,338.52 "
488,48754,Data Loss,66.33,667167,TRUE," $20,70,878.84 "
489,7412,System Downtime,32.89,208456,FALSE," $14,64,029.93 "
490,188,Reputational,176.84,978076,TRUE," $6,89,019.93 "
491,14968,Data Loss,196.39,693631,TRUE," $6,63,323.32 "
492,38674,Financial,105.83,280147,FALSE," $11,04,044.57 "
493,45724,Reputational,9.38,673263,TRUE," $24,85,284.71 "
494,19334,Financial,231.35,743951,FALSE," $34,60,986.11 "
495,28826,Reputational,30.96,697903,FALSE," $10,84,875.31 "
496,38756,System Downtime,176.62,16160,FALSE," $1,41,524.37 "
497,15138,Data Loss,189.78,124037,FALSE," $5,17,021.20 "
498,12793,System Downtime,168.58,36393,TRUE," $2,40,631.80 "
499,21927,Financial,209.75,262402,FALSE," $5,83,426.72 "
500,20663,Financial,92.27,168074,FALSE," $9,10,031.73 "
501,17404,Data Loss,48.95,558197,FALSE," $12,11,638.13 "
502,6665,System Downtime,17.11,443078,TRUE," $10,74,078.39 "
503,6,Financial,76.69,686887,FALSE," $30,21,997.42 "
504,12915,Data Loss,233.29,134195,TRUE," $10,60,111.26 "
505,38535,System Downtime,12.06,931877,FALSE," $25,05,450.50 "
506,20863,System Downtime,16.06,696718,TRUE," $13,79,536.32 "
507,173,Reputational,93.3,112235,FALSE," $5,22,469.12 "
508,42932,Financial,74.12,777752,TRUE," $52,32,158.75 "
509,12235,Reputational,124.08,100666,FALSE," $6,98,034.73 "
510,30736,Data Loss,12.59,274906,TRUE," $19,06,787.41 "
511,4719,Reputational,224.37,46015,FALSE," $6,12,747.50 "
512,16780,Reputational,137.81,847439,FALSE," $39,58,403.32 "
513,32436,System Downtime,170.23,392706,TRUE," $19,35,898.26 "
514,46393,Financial,70.08,437255,FALSE," $32,50,868.11 "
515,10344,Data Loss,114.1,167251,FALSE," $3,94,495.46 "
516,35013,Data Loss,24.71,973760,FALSE," $44,42,373.42 "
517,14085,Financial,49.03,294477,FALSE," $18,24,819.04 "
518,31535,Data Loss,6.16,413805,FALSE," $19,22,236.77 "
519,9668,Reputational,17.15,983713,FALSE," $63,79,733.75 "
520,29706,Financial,14.2,298229,FALSE," $10,14,070.30 "
521,4381,Reputational,196.56,737322,FALSE," $45,50,214.79 "
522,38551,Reputational,237.03,793993,FALSE," $33,95,395.92 "
523,27487,Financial,70.39,104743,FALSE," $3,80,484.45 "
524,14983,Reputational,5.74,230460,FALSE," $12,85,647.82 "
525,29346,Financial,93.18,147210,TRUE," $11,50,834.07 "
526,12153,Financial,208.56,20135,FALSE," $1,59,849.24 "
527,23348,Financial,38.06,544374,TRUE," $22,85,901.85 "
528,6784,System Downtime,169.27,712745,FALSE," $17,31,725.45 "
529,39656,System Downtime,146.23,441692,FALSE," $7,33,882.92 "
530,46007,Reputational,77.59,534073,FALSE," $4,11,932.36 "
531,2233,System Downtime,24.76,147512,FALSE," $41,660.46 "
532,40808,Reputational,122.48,321540,FALSE," $9,54,463.52 "
533,17853,Financial,47.72,184989,FALSE," $7,80,978.81 "
534,44870,System Downtime,224.23,342912,FALSE," $6,18,832.23 "
535,40250,Financial,228.14,495387,FALSE," $39,17,296.46 "
536,21747,Financial,201.12,447427,FALSE," $11,59,744.49 "
537,715,Financial,178.19,810948,TRUE," $22,86,375.11 "
538,17799,Reputational,102.82,258744,FALSE," $2,60,872.88 "
539,25049,Reputational,72.52,963627,FALSE," $35,06,383.26 "
540,2846,Reputational,165.94,439020,TRUE," $30,59,131.79 "
541,41251,Data Loss,213.75,562266,FALSE," $42,16,261.28 "
542,40625,Data Loss,86.49,947534,TRUE," $4,18,914.28 "
543,47439,Financial,99.42,366145,TRUE," $17,13,171.81 "
544,18653,Data Loss,127.88,581080,FALSE," $42,37,275.92 "
545,34450,Data Loss,108.7,848104,FALSE," $24,25,456.63 "
546,45237,Data Loss,157.59,566728,TRUE," $36,89,686.82 "
547,17999,Data Loss,169.27,137400,FALSE," $2,99,212.56 "
548,22339,Data Loss,32.71,575520,FALSE," $4,00,703.05 "
549,2061,System Downtime,226.07,166194,TRUE," $5,79,176.32 "
550,1494,System Downtime,208.65,208467,TRUE," $8,52,975.13 "
551,41851,Financial,104.12,379097,FALSE," $17,79,348.19 "
552,22854,System Downtime,81.27,762434,FALSE," $29,04,307.03 "
553,21026,Data Loss,112.35,167827,FALSE," $6,84,860.80 "
554,47773,Reputational,161.23,906731,TRUE," $42,56,726.89 "
555,38583,Reputational,140.27,896774,TRUE," $49,23,678.27 "
556,13068,Reputational,92.7,96691,FALSE," $7,07,650.09 "
557,18148,Financial,37.65,109944,FALSE," $1,07,660.09 "
558,24162,Data Loss,134.1,550759,TRUE," $25,17,502.01 "
559,16418,Financial,222.13,71136,FALSE," $5,05,835.52 "
560,11646,System Downtime,219.82,245218,FALSE," $7,27,018.59 "
561,40371,Financial,139.36,298550,FALSE," $7,33,316.82 "
562,25513,Financial,189.81,56182,FALSE," $2,68,229.64 "
563,43000,Financial,21.02,8071,FALSE," $31,780.51 "
564,7716,Financial,217.15,953510,FALSE," $6,89,185.79 "
565,13905,Financial,214.12,763649,FALSE," $14,02,492.87 "
566,34642,System Downtime,110.52,41094,FALSE," $2,75,998.12 "
567,16319,System Downtime,224.86,604198,FALSE," $15,98,666.58 "
568,45444,Financial,229.42,149484,FALSE," $14,67,837.33 "
569,23954,Financial,198.61,285540,TRUE," $6,83,680.52 "
570,45962,Reputational,67.2,113015,FALSE," $7,37,918.12 "
571,25863,Reputational,163.07,354515,FALSE," $10,63,372.52 "
572,36271,Reputational,111.31,945935,FALSE," $21,19,331.45 "
573,34169,System Downtime,130.56,45800,TRUE," $2,26,240.72 "
574,27630,Reputational,4.83,96286,TRUE," $95,898.71 "
575,21764,Reputational,89.75,873925,FALSE," $42,90,049.81 "
576,42815,Financial,86.58,54495,FALSE," $5,12,411.98 "
577,18777,Data Loss,110.49,273083,FALSE," $18,02,127.08 "
578,33325,Reputational,43.48,895883,FALSE," $8,03,828.67 "
579,36298,Data Loss,223.83,185538,FALSE," $6,00,978.50 "
580,46329,Financial,114.14,709197,FALSE," $35,33,777.00 "
581,26461,Reputational,215.57,101052,FALSE," $2,51,707.65 "
582,45215,System Downtime,131.15,659981,FALSE," $50,47,376.89 "
583,39105,Data Loss,149.77,628853,FALSE," $8,97,288.56 "
584,11892,Data Loss,232.09,216947,TRUE," $13,09,409.67 "
585,4982,Data Loss,153.8,323075,TRUE," $24,48,744.85 "
586,2061,Reputational,20.91,779321,FALSE," $17,64,063.67 "
587,19515,System Downtime,194.49,913657,FALSE," $32,11,711.68 "
588,25118,Reputational,97.42,482838,TRUE," $3,75,102.57 "
589,23480,Reputational,118.54,513249,FALSE," $39,02,127.50 "
590,16053,Financial,37.04,758026,FALSE," $17,05,141.34 "
591,34682,Reputational,62.61,113114,FALSE," $1,06,044.08 "
592,18753,Financial,133.03,542311,FALSE," $30,67,123.06 "
593,48422,Data Loss,97.03,22474,FALSE," $1,07,673.33 "
594,21506,System Downtime,230.51,894607,FALSE," $59,31,993.50 "
595,44072,Financial,34.42,885573,FALSE," $46,50,284.33 "
596,43647,System Downtime,116.66,668778,TRUE," $24,20,989.99 "
597,33441,System Downtime,32.33,70932,FALSE," $70,080.91 "
598,45759,Financial,95.82,856643,FALSE," $46,01,905.12 "
599,10364,Financial,88.36,309571,FALSE," $6,09,869.46 "
600,30074,Reputational,60.22,243866,FALSE," $4,73,693.84 "
601,26773,Data Loss,232.32,6095,FALSE," $2,37,845.12 "
602,12237,Reputational,100.32,782506,FALSE," $27,84,411.58 "
603,49153,System Downtime,214.79,572536,FALSE," $36,44,264.77 "
604,34626,Financial,58.03,453952,FALSE," $26,12,343.75 "
605,43092,Financial,30.24,619406,TRUE," $19,46,931.58 "
606,30222,System Downtime,230.33,158943,TRUE," $13,58,732.98 "
607,43050,Data Loss,160.54,142091,FALSE," $6,76,500.33 "
608,40784,Financial,220.96,797067,FALSE," $21,96,789.33 "
609,30482,Data Loss,215.94,724300,FALSE," $46,87,710.10 "
610,33225,Data Loss,120.96,831408,TRUE," $17,05,993.88 "
611,47321,System Downtime,88.81,497038,FALSE," $32,91,675.89 "
612,3085,Financial,104.67,365358,FALSE," $25,39,619.62 "
613,3429,Financial,141.34,205782,FALSE," $8,53,203.21 "
614,24093,Data Loss,193.05,782958,FALSE," $18,44,382.29 "
615,45760,Financial,41.62,580502,FALSE," $5,25,133.18 "
616,48589,Financial,153,653499,FALSE," $11,74,382.05 "
617,9050,Data Loss,186.23,485930,TRUE," $29,91,833.67 "
618,7026,System Downtime,193.65,980966,FALSE," $33,75,641.66 "
619,17265,Reputational,31.82,514026,FALSE," $7,00,079.97 "
620,6465,System Downtime,183.23,68249,TRUE," $5,21,446.45 "
621,29943,Data Loss,174.63,908021,FALSE," $41,03,070.26 "
622,12680,Data Loss,166.17,727329,FALSE," $46,27,573.02 "
623,6667,Reputational,80,879966,FALSE," $31,19,948.53 "
624,22293,Reputational,99.61,595172,FALSE," $22,58,769.83 "
625,18056,Financial,94.62,354638,FALSE," $2,52,983.69 "
626,29443,Financial,217.02,361107,TRUE," $12,61,263.25 "
627,7723,Reputational,158.72,400653,TRUE," $27,64,117.54 "
628,14559,System Downtime,34.43,484043,FALSE," $2,13,494.39 "
629,48476,Financial,192.44,490732,FALSE," $19,02,887.40 "
630,7602,Data Loss,172.83,718122,FALSE," $13,05,949.46 "
631,47218,Reputational,193.8,933449,FALSE," $48,31,413.52 "
632,43077,Financial,127.65,79064,FALSE," $2,33,527.90 "
633,12595,Reputational,64.15,517379,FALSE," $10,65,758.38 "
634,35034,Reputational,4.34,629961,TRUE," $29,39,033.06 "
635,42197,System Downtime,29.31,590279,TRUE," $21,73,238.45 "
636,38496,Financial,221.53,20122,TRUE," $3,82,414.56 "
637,12002,System Downtime,16.94,54018,FALSE," $3,70,152.68 "
638,17160,Data Loss,103.8,665073,FALSE," $47,81,563.52 "
639,46000,Financial,109.55,385821,FALSE," $2,49,520.24 "
640,13297,Reputational,11.38,871488,FALSE," $19,79,710.48 "
641,44727,Data Loss,143.28,539869,FALSE," $17,63,262.26 "
642,33260,Reputational,111.98,299734,TRUE," $13,10,637.25 "
643,44941,System Downtime,5.42,245706,TRUE," $1,55,347.41 "
644,8267,Data Loss,26.4,356116,FALSE," $15,07,729.84 "
645,41957,Reputational,110.92,571858,FALSE," $15,60,032.62 "
646,27202,Data Loss,201.18,46988,FALSE," $3,20,325.94 "
647,45944,Financial,38.5,5099,FALSE," $66,987.86 "
648,37613,System Downtime,115.21,459440,FALSE," $18,27,330.79 "
649,30088,System Downtime,175.85,30490,FALSE," $3,84,961.40 "
650,4172,Data Loss,12.3,941659,TRUE," $14,67,812.14 "
651,41076,System Downtime,132.13,47553,FALSE," $2,92,841.06 "
652,6283,System Downtime,184.25,849876,FALSE," $45,21,509.90 "
653,27634,Financial,24.71,800334,TRUE," $4,41,318.26 "
654,20134,Financial,55.19,117767,TRUE," $6,40,192.53 "
655,22767,Financial,212.65,955973,TRUE," $65,87,200.50 "
656,23654,Data Loss,150.99,730040,FALSE," $56,16,338.73 "
657,42363,System Downtime,142.83,225752,TRUE," $15,97,818.45 "
658,44634,Data Loss,151.19,141217,TRUE," $5,38,578.26 "
659,2526,Financial,166.24,390712,FALSE," $4,13,769.81 "
660,21924,Financial,45.4,216263,FALSE," $2,15,867.37 "
661,32733,Data Loss,74.55,745441,FALSE," $40,49,114.33 "
662,20956,Reputational,199.53,182179,FALSE," $4,88,188.28 "
663,3278,Reputational,190.68,730329,FALSE," $24,57,908.71 "
664,34056,System Downtime,117.39,882016,FALSE," $2,16,494.98 "
665,2791,Data Loss,124.11,752604,TRUE," $24,94,180.65 "
666,40688,Data Loss,142.9,304893,FALSE," $4,83,153.40 "
667,48916,Reputational,104.02,374112,FALSE," $25,29,369.52 "
668,22224,Data Loss,198.19,790361,TRUE," $54,23,287.72 "
669,18500,Financial,0.33,931172,FALSE," $55,00,810.14 "
670,13172,Financial,215.02,668623,FALSE," $9,01,529.20 "
671,4014,Financial,98.46,356571,FALSE," $16,12,100.56 "
672,19674,Financial,208.14,32655,FALSE," $93,544.57 "
673,4408,Financial,6.36,98621,FALSE," $1,82,103.27 "
674,24597,Financial,125.18,385575,FALSE," $25,53,794.42 "
675,1332,Financial,220.43,329372,TRUE," $17,45,625.25 "
676,572,Reputational,237.62,87856,TRUE," $3,38,581.67 "
677,28429,Data Loss,123.83,532640,FALSE," $21,27,278.11 "
678,31267,Financial,228.94,482836,FALSE," $36,64,244.70 "
679,35299,Reputational,94.36,317421,FALSE," $21,47,030.55 "
680,47472,System Downtime,154.38,506359,TRUE," $24,60,024.44 "
681,26741,Reputational,203.37,420457,FALSE," $12,45,394.47 "
682,10448,Reputational,92.94,688190,FALSE," $22,59,736.38 "
683,23412,Data Loss,193.08,837334,FALSE," $61,62,974.41 "
684,45038,Financial,178.49,857331,TRUE," $57,00,106.05 "
685,40846,Reputational,111.27,15080,FALSE," $73,511.99 "
686,5886,Reputational,9.92,842656,FALSE," $47,11,742.03 "
687,36782,Financial,92.87,581008,TRUE," $23,53,848.76 "
688,32508,Reputational,88.48,960106,FALSE," $16,37,730.01 "
689,6959,System Downtime,151.76,276504,TRUE," $4,34,813.09 "
690,43791,Data Loss,59.75,886441,FALSE," $49,85,614.86 "
691,46859,System Downtime,57.05,546981,FALSE," $33,21,662.52 "
692,47979,Financial,78.52,216866,FALSE," $4,74,822.16 "
693,23622,Financial,196.9,928526,FALSE," $6,66,392.19 "
694,49511,Data Loss,72.34,600797,FALSE," $43,08,851.64 "
695,27614,Data Loss,239.45,97702,FALSE," $8,47,046.22 "
696,17378,Financial,211.08,164238,FALSE," $11,64,543.30 "
697,5996,Financial,6.35,287250,FALSE," $6,70,042.60 "
698,47315,Data Loss,83.41,277211,TRUE," $4,01,129.06 "
699,20502,Data Loss,41.66,100549,TRUE," $99,465.75 "
700,2517,System Downtime,173.14,78964,FALSE," $5,09,449.16 "
701,8406,Financial,86.49,779919,FALSE," $33,01,119.83 "
702,49434,Data Loss,9.02,774873,FALSE," $24,45,195.60 "
703,18506,Reputational,50.78,359740,TRUE," $6,90,768.21 "
704,23392,Financial,135.99,657589,FALSE," $2,84,121.77 "
705,47646,Reputational,173.87,942195,FALSE," $25,85,914.06 "
706,31974,Financial,195.28,102833,FALSE," $10,47,201.06 "
707,28137,System Downtime,85.05,534614,FALSE," $25,42,151.87 "
708,18828,Reputational,62.51,361697,TRUE," $26,03,017.53 "
709,44905,Financial,210.69,540534,FALSE," $28,02,322.08 "
710,19321,Reputational,208.76,19519,FALSE," $3,23,962.68 "
711,17354,System Downtime,151.85,518747,TRUE," $20,24,127.91 "
712,42252,Financial,82.15,39288,TRUE," $2,80,611.82 "
713,42807,Financial,211.66,320230,FALSE," $2,62,322.64 "
714,18434,Financial,31.16,949370,TRUE," $33,57,605.53 "
715,4143,Financial,133.57,5800,TRUE," $1,86,198.66 "
716,40140,System Downtime,149.88,927364,FALSE," $56,33,934.70 "
717,20216,Reputational,166.98,559071,FALSE," $20,74,102.38 "
718,4917,System Downtime,138.02,216259,FALSE," $4,27,673.57 "
719,40832,Reputational,109.12,353720,FALSE," $3,08,293.21 "
720,46570,Data Loss,135.44,257080,FALSE," $5,02,202.63 "
721,43286,System Downtime,197.17,249201,FALSE," $3,18,612.19 "
722,33252,Data Loss,108.45,141823,FALSE," $7,10,929.28 "
723,47563,System Downtime,50.85,593573,FALSE," $30,89,534.16 "
724,13769,System Downtime,8.69,885275,FALSE," $49,11,123.83 "
725,29730,Data Loss,133.11,749975,FALSE," $11,76,410.73 "
726,47796,System Downtime,103.63,662325,FALSE," $32,27,278.42 "
727,34633,Financial,184.94,404455,TRUE," $24,29,747.81 "
728,10456,System Downtime,144.65,215129,FALSE," $10,29,529.85 "
729,14615,System Downtime,40.39,345558,FALSE," $2,42,996.82 "
730,6857,System Downtime,3.16,668531,FALSE," $27,02,768.43 "
731,1072,System Downtime,120.71,111203,FALSE," $4,12,731.17 "
732,24693,Data Loss,62.78,797160,TRUE," $14,01,891.78 "
733,38289,Data Loss,230.29,710196,FALSE," $7,63,652.81 "
734,21582,Reputational,170.08,113484,FALSE," $8,28,198.93 "
735,40667,Data Loss,37.1,327642,TRUE," $1,54,614.78 "
736,9081,Reputational,208.89,781150,FALSE," $27,67,746.22 "
737,20730,System Downtime,119.42,683016,FALSE," $10,19,333.75 "
738,11497,Reputational,239.2,154641,FALSE," $6,41,278.45 "
739,20873,Reputational,136.54,373907,FALSE," $18,83,527.20 "
740,2243,Data Loss,18.17,818523,FALSE," $55,15,492.62 "
741,31224,Data Loss,28.5,361477,FALSE," $18,04,852.11 "
742,36073,System Downtime,216.59,625101,FALSE," $44,44,567.99 "
743,32130,Reputational,19.18,774659,FALSE," $32,08,772.46 "
744,22331,System Downtime,128.22,48604,TRUE," $4,08,506.57 "
745,6251,Financial,17.27,72828,FALSE," $3,39,726.79 "
746,40640,Data Loss,32.14,614991,FALSE," $3,63,120.08 "
747,19126,Data Loss,152.26,567604,FALSE," $30,34,500.15 "
748,45601,Data Loss,60.91,969209,FALSE," $28,18,972.52 "
749,45730,Financial,89.28,903669,FALSE," $12,10,014.90 "
750,42643,Data Loss,103.28,32009,FALSE," $3,37,049.08 "
751,26220,System Downtime,70.21,319272,FALSE," $12,90,215.63 "
752,35705,Reputational,143.97,55440,FALSE," $3,14,175.99 "
753,12267,Financial,149.3,318979,TRUE," $11,75,219.16 "
754,24783,System Downtime,71.71,113994,FALSE," $6,59,050.05 "
755,2111,Data Loss,64.65,417247,FALSE," $17,82,968.12 "
